Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: env_image,Spreadsheet: image_set,Spreadsheet: noisiness,Spreadsheet: oddity,Spreadsheet: quadrant,Spreadsheet: blockType,Store: ToFind
83,1784019698286,14/07/2026 09:01:38,1784019698286,1,14/07/2026 10:01:38,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,26,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2499,3498.600000000006,3510.8000000715256,2499,3498.600000000006,3510.8000000715256,1,1011.8000000715256,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-11-normal-low-n.png,11,0 - Low,0 - None,1,trial,
84,1784019702933,14/07/2026 09:01:42,1784019702933,1,14/07/2026 10:01:42,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,27,trial,image rating,aixaxv,1,continue,,,4659.20000007152,4647.999999999971,4659.20000007152,4659.20000007152,4647.999999999971,4659.20000007152,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-08-normal-noise.png,08,1 - High,0 - None,2,trial,
85,1784019702940,14/07/2026 09:01:42,1784019702940,1,14/07/2026 10:01:42,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,27,trial,image rating,aixaxv,1,response,1 - Completely Expected,,1815.3999999999942,4647.999999999971,4664.699999999924,1815.3999999999942,4647.999999999971,4664.699999999924,1,2849.29999999993,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-08-normal-noise.png,08,1 - High,0 - None,2,trial,
86,1784019702941,14/07/2026 09:01:42,1784019702941,1,14/07/2026 10:01:42,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,27,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2282,4647.999999999971,4664.699999999924,2282,4647.999999999971,4664.699999999924,1,2382.6999999999243,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-08-normal-noise.png,08,1 - High,0 - None,2,trial,
87,1784019712542,14/07/2026 09:01:52,1784019712542,1,14/07/2026 10:01:52,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,28,trial,image rating,aixaxv,1,continue,,,9619.600000047707,9612.700000000012,9619.600000047707,9619.600000047707,9612.700000000012,9619.600000047707,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-09-normal-noise.png,09,1 - High,0 - None,2,trial,
88,1784019712542,14/07/2026 09:01:52,1784019712542,1,14/07/2026 10:01:52,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,28,trial,image rating,aixaxv,1,response,1 - Completely Expected,,7146.700000000012,9612.700000000012,9620.299999976181,7146.700000000012,9612.700000000012,9620.299999976181,1,2473.59999997617,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-09-normal-noise.png,09,1 - High,0 - None,2,trial,
89,1784019712542,14/07/2026 09:01:52,1784019712542,1,14/07/2026 10:01:52,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,28,trial,image rating,aixaxv,1,response,"2 - Yes, a bit inconvenient but manageable",,7829.600000000035,9612.700000000012,9620.600000047707,7829.600000000035,9612.700000000012,9620.600000047707,1,1791.000000047672,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-09-normal-noise.png,09,1 - High,0 - None,2,trial,
90,1784019716910,14/07/2026 09:01:56,1784019716910,1,14/07/2026 10:01:56,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,29,trial,image rating,aixaxv,1,continue,,,4375.09999997617,4365,4375.09999997617,4375.09999997617,4365,4375.09999997617,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-12-oddity-low-n.png,12,0 - Low,1 - Present,3,trial,
91,1784019716916,14/07/2026 09:01:56,1784019716916,1,14/07/2026 10:01:56,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,29,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,2249.100000000035,4365,4380.700000000012,2249.100000000035,4365,4380.700000000012,1,2131.5999999999767,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-12-oddity-low-n.png,12,0 - Low,1 - Present,3,trial,
92,1784019716917,14/07/2026 09:01:56,1784019716917,1,14/07/2026 10:01:56,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,29,trial,image rating,aixaxv,1,response,"2 - Yes, a bit inconvenient but manageable",,3764.7000000000116,4365,4382,3764.7000000000116,4365,4382,1,617.2999999999884,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-12-oddity-low-n.png,12,0 - Low,1 - Present,3,trial,
93,1784019720901,14/07/2026 09:02:00,1784019720901,1,14/07/2026 10:02:00,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,30,trial,image rating,aixaxv,1,continue,,,4001.9000000476954,3998,4001.9000000476954,4001.9000000476954,3998,4001.9000000476954,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-14-normal-low-n.png,14,0 - Low,0 - None,1,trial,
94,1784019720902,14/07/2026 09:02:00,1784019720902,1,14/07/2026 10:02:00,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,30,trial,image rating,aixaxv,1,response,1 - Completely Expected,,2232.2000000000116,3998,4002.500000071537,2232.2000000000116,3998,4002.500000071537,1,1770.3000000715256,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-14-normal-low-n.png,14,0 - Low,0 - None,1,trial,
95,1784019720902,14/07/2026 09:02:00,1784019720902,1,14/07/2026 10:02:00,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,30,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2715.5,3998,4002.7000000000116,2715.5,3998,4002.7000000000116,1,1287.2000000000116,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-14-normal-low-n.png,14,0 - Low,0 - None,1,trial,
96,1784019726335,14/07/2026 09:02:06,1784019726335,1,14/07/2026 10:02:06,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,31,trial,image rating,aixaxv,1,continue,,,5437.000000071537,5431,5437.000000071537,5437.000000071537,5431,5437.000000071537,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-07-oddity-low-n.png,07,0 - Low,1 - Present,3,trial,
97,1784019726335,14/07/2026 09:02:06,1784019726335,1,14/07/2026 10:02:06,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,31,trial,image rating,aixaxv,1,response,4 - Somewhat Unexpected,,2299.100000000035,5431,5437.8000000238535,2299.100000000035,5431,5437.8000000238535,1,3138.7000000238186,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-07-oddity-low-n.png,07,0 - Low,1 - Present,3,trial,
98,1784019726336,14/07/2026 09:02:06,1784019726336,1,14/07/2026 10:02:06,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,31,trial,image rating,aixaxv,1,response,"2 - Yes, a bit inconvenient but manageable",,4214.600000000035,5431,5438.09999997617,4214.600000000035,5431,5438.09999997617,1,1223.4999999761349,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-07-oddity-low-n.png,07,0 - Low,1 - Present,3,trial,
99,1784019730451,14/07/2026 09:02:10,1784019730451,1,14/07/2026 10:02:10,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,32,trial,image rating,aixaxv,1,continue,,,4115.200000000012,4098.400000000023,4115.200000000012,4115.200000000012,4098.400000000023,4115.200000000012,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-05-normal-low-n.png,05,0 - Low,0 - None,1,trial,
100,1784019730460,14/07/2026 09:02:10,1784019730460,1,14/07/2026 10:02:10,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,32,trial,image rating,aixaxv,1,response,1 - Completely Expected,,2449.100000000035,4098.400000000023,4115.200000000012,2449.100000000035,4098.400000000023,4115.200000000012,1,1666.0999999999767,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-05-normal-low-n.png,05,0 - Low,0 - None,1,trial,
101,1784019730461,14/07/2026 09:02:10,1784019730461,1,14/07/2026 10:02:10,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,32,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2932.2999999999884,4098.400000000023,4115.200000000012,2932.2999999999884,4098.400000000023,4115.200000000012,1,1182.9000000000233,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-05-normal-low-n.png,05,0 - Low,0 - None,1,trial,
102,1784019742566,14/07/2026 09:02:22,1784019742566,1,14/07/2026 10:02:22,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,1,propensity,self description,j4fouq,1,continue,,,12139.199999976147,12128.200000000012,12139.199999976147,12139.199999976147,12128.200000000012,12139.199999976147,1,0,0,,Click To Continue,Continue Button,3,object-175,propensity,,,,,,,
103,1784019742570,14/07/2026 09:02:22,1784019742570,1,14/07/2026 10:02:22,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,1,propensity,self description,j4fouq,1,response,1 - cautious,,11128.599999999977,12128.200000000012,12142.500000047672,11128.599999999977,12128.200000000012,12142.500000047672,1,1013.9000000476954,0,,Rating Scale,Propensity,2,object-176,propensity,,,,,,,
104,1784019748614,14/07/2026 09:02:28,1784019748614,1,14/07/2026 10:02:28,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,1,break,break time,ebcsn1,1,continue,,,6059.30000004766,6047.5,6059.30000004766,6059.30000004766,6047.5,6059.30000004766,1,0,0,,Click To Continue,Continue Button,2,object-128,break,,,,,,,
105,1784019748616,14/07/2026 09:02:28,1784019748616,1,14/07/2026 10:02:28,274266,20,task-8m3r,,57186617,BLINDED,16347762,,complete,,6a55f32fcd01f776cafafa8c,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,,,,,,,info,END,,,,307840,,,,,,,,,,,,,,,,,,,
1,1784020199862,14/07/2026 09:09:59,1784020199862,1,14/07/2026 10:09:59,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,
2,1784020210335,14/07/2026 09:10:10,1784020210335,1,14/07/2026 10:10:10,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,instructions,instructions message,iypzb9,1,continue,,,10500.800000000001,10484.1,10500.800000000001,10500.800000000001,10484.1,10500.800000000001,1,0,0,,Click To Continue,Continue Button,2,object-90,instructions,,,,,,,
3,1784020229388,14/07/2026 09:10:29,1784020229388,1,14/07/2026 10:10:29,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,instructions,how to answer,ljxupn,2,continue,,,19070.700000095367,19068.1,19070.700000095367,19070.700000095367,19068.1,19070.700000095367,1,0,0,,Click To Continue,Continue Button,2,object-167,instructions,,,,,,,
4,1784020240288,14/07/2026 09:10:40,1784020240288,1,14/07/2026 10:10:40,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,trial,image rating,aixaxv,1,continue,,,10900.500000000004,10884.100000000002,10900.500000000004,10900.500000000004,10884.100000000002,10900.500000000004,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-12-oddity-noise.png,12,1 - High,1 - Present,4,trial,
5,1784020240295,14/07/2026 09:10:40,1784020240295,1,14/07/2026 10:10:40,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,5600.600000000002,10884.100000000002,10900.500000000004,5600.600000000002,10884.100000000002,10900.500000000004,1,5299.9000000000015,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-12-oddity-noise.png,12,1 - High,1 - Present,4,trial,
6,1784020240297,14/07/2026 09:10:40,1784020240297,1,14/07/2026 10:10:40,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,trial,image rating,aixaxv,1,response,"2 - Yes, a bit inconvenient but manageable",,10034.2,10884.100000000002,10900.500000000004,10034.2,10884.100000000002,10900.500000000004,1,866.3000000000029,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-12-oddity-noise.png,12,1 - High,1 - Present,4,trial,
7,1784020251143,14/07/2026 09:10:51,1784020251143,1,14/07/2026 10:10:51,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,2,trial,image rating,aixaxv,1,continue,,,10873.70000014305,10867.400000000001,10873.70000014305,10873.70000014305,10867.400000000001,10873.70000014305,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-10-oddity-noise.png,10,1 - High,1 - Present,4,trial,
8,1784020251150,14/07/2026 09:10:51,1784020251150,1,14/07/2026 10:10:51,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,2,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,6750.4000000000015,10867.400000000001,10880.599999999999,6750.4000000000015,10867.400000000001,10880.599999999999,1,4130.199999999997,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-10-oddity-noise.png,10,1 - High,1 - Present,4,trial,
9,1784020251152,14/07/2026 09:10:51,1784020251152,1,14/07/2026 10:10:51,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,2,trial,image rating,aixaxv,1,response,"2 - Yes, a bit inconvenient but manageable",,10150.699999999997,10867.400000000001,10882.20000014305,10150.699999999997,10867.400000000001,10882.20000014305,1,731.5000001430526,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-10-oddity-noise.png,10,1 - High,1 - Present,4,trial,
10,1784020258911,14/07/2026 09:10:58,1784020258911,1,14/07/2026 10:10:58,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,3,trial,image rating,aixaxv,1,continue,,,7774.400000047681,7767.399999999994,7774.400000047681,7774.400000047681,7767.399999999994,7774.400000047681,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-16-normal-noise.png,16,1 - High,0 - None,2,trial,
11,1784020258912,14/07/2026 09:10:58,1784020258912,1,14/07/2026 10:10:58,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,3,trial,image rating,aixaxv,1,response,1 - Completely Expected,,5900.5,7767.399999999994,7775.6000000953645,5900.5,7767.399999999994,7775.6000000953645,1,1875.1000000953645,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-16-normal-noise.png,16,1 - High,0 - None,2,trial,
12,1784020258913,14/07/2026 09:10:58,1784020258913,1,14/07/2026 10:10:58,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,3,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,6900.799999999996,7767.399999999994,7776.300000143048,6900.799999999996,7767.399999999994,7776.300000143048,1,875.5000001430526,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-16-normal-noise.png,16,1 - High,0 - None,2,trial,
13,1784020263551,14/07/2026 09:11:03,1784020263551,1,14/07/2026 10:11:03,274266,20,task-8m3r,,57187255,BLINDED,16347773,,complete,,6a55f3bb9348be83d3e2ffb7,computer,Desktop or Laptop,Windows 10,Chrome 149.0.0.0,1366x768,1821x798,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,4,trial,image rating,aixaxv,1,continue,,,4645.900000143054,4633.800000000003,4645.900000143054,4645.900000143054,4633.800000000003,4645.900000143054,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-15-normal-low-n.png,15,0 - Low,0 - None,1,trial,
