Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display
11,1784018764041,14/07/2026 08:46:04,1784018764041,-4,14/07/2026 04:46:04,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,continue,,,3437.4000000953674,3433.300000000003,3437.4000000953674,3437.4000000953674,3433.300000000003,3437.4000000953674,1,0,0,,Click To Continue,Continue Button,3,object-34,Questions
12,1784018764041,14/07/2026 08:46:04,1784018764041,-4,14/07/2026 04:46:04,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,response,No,,2566.699999999997,3433.300000000003,3437.8000000715256,2566.699999999997,3433.300000000003,3437.8000000715256,1,871.1000000715285,0,,Multiple choice,Multiple choice,2,object-33,Questions
13,1784018767441,14/07/2026 08:46:07,1784018767441,-4,14/07/2026 04:46:07,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,continue,,,3404.5000000715227,3399.899999999994,3404.5000000715227,3404.5000000715227,3399.899999999994,3404.5000000715227,1,0,0,,Click To Continue,Continue Button,3,object-30,Questions
14,1784018767441,14/07/2026 08:46:07,1784018767441,-4,14/07/2026 04:46:07,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,response,Desktop/Tower,,2216.5999999999985,3399.899999999994,3405.0000000715227,2216.5999999999985,3399.899999999994,3405.0000000715227,1,1188.4000000715241,0,,Multiple choice,Multiple choice,2,object-29,Questions
15,1784018773464,14/07/2026 08:46:13,1784018773464,-4,14/07/2026 04:46:13,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,continue,,,6028.000000047687,6016.4000000000015,6028.000000047687,6028.000000047687,6016.4000000000015,6028.000000047687,1,0,0,,Click To Continue,Continue Button,3,object-58,Questions
16,1784018773468,14/07/2026 08:46:13,1784018773468,-4,14/07/2026 04:46:13,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,response,Headphones,,4249.9000000000015,6016.4000000000015,6031.900000023845,4249.9000000000015,6016.4000000000015,6031.900000023845,1,1782.0000000238433,0,,Multiple choice,Multiple choice,2,object-57,Questions
17,1784018777025,14/07/2026 08:46:17,1784018777025,-4,14/07/2026 04:46:17,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,continue,,,3571.700000071527,3566.5,3571.700000071527,3571.700000071527,3566.5,3571.700000071527,1,0,0,,Click To Continue,Continue Button,3,object-38,Questions
18,1784018777025,14/07/2026 08:46:17,1784018777025,-4,14/07/2026 04:46:17,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,response,Mouse,,2616.5999999999985,3566.5,3572.200000071527,2616.5999999999985,3566.5,3572.200000071527,1,955.6000000715285,0,,Multiple choice,Multiple choice,2,object-37,Questions
19,1784018782183,14/07/2026 08:46:22,1784018782183,-4,14/07/2026 04:46:22,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,5163.9000000000015,5149.9000000000015,5163.9000000000015,5163.9000000000015,5149.9000000000015,5163.9000000000015,1,0,0,,Audio Clip,Audio,2,object-41,Volume
20,1784018794549,14/07/2026 08:46:34,1784018794549,-4,14/07/2026 04:46:34,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,17529.80000009537,17517.000000000007,17529.80000009537,17529.80000009537,17517.000000000007,17529.80000009537,1,0,0,,Audio Clip,Audio,2,object-41,Volume
21,1784018795294,14/07/2026 08:46:35,1784018795294,-4,14/07/2026 04:46:35,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,18275.100000047685,18266.9,18275.100000047685,18275.100000047685,18266.9,18275.100000047685,1,0,0,,Audio Clip,Audio,3,object-43,Volume
22,1784018799150,14/07/2026 08:46:39,1784018799150,-4,14/07/2026 04:46:39,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio paused,,22131.200000071527,22116.9,22131.200000071527,22131.200000071527,22116.9,22131.200000071527,1,0,0,,Audio Clip,Audio,3,object-43,Volume
23,1784018800528,14/07/2026 08:46:40,1784018800528,-4,14/07/2026 04:46:40,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,continue,,,23508.9,23500.200000000004,23508.9,23508.9,23500.200000000004,23508.9,1,0,0,,Click To Continue,Continue Button,4,object-45,Volume
24,1784018800530,14/07/2026 08:46:40,1784018800530,-4,14/07/2026 04:46:40,274266,20,task-fw7d,,57186039,BLINDED,16347906,,complete,,6a55f6a87c9f57c4d81ce0db,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x953,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,,,,,,,info,END,,,,71223,,,,,,,,,,,,
1,1784018134280,14/07/2026 08:35:34,1784018134280,1,14/07/2026 09:35:34,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,,,,,,,info,START SUBSYSTEM base.component.audioSubsystem,,,,,,,,,,,,,,,,
2,1784018143654,14/07/2026 08:35:43,1784018143654,1,14/07/2026 09:35:43,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,,,,,,,,,,
3,1784018143657,14/07/2026 08:35:43,1784018143657,1,14/07/2026 09:35:43,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,
4,1784018148006,14/07/2026 08:35:48,1784018148006,1,14/07/2026 09:35:48,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,uu6gea,1,continue,,,4361.300000035762,4351,4361.300000035762,4361.300000035762,4351,4361.300000035762,1,0,0,,Click To Continue,Continue Button,2,object-62,Instructions
5,1784018149355,14/07/2026 08:35:49,1784018149355,1,14/07/2026 09:35:49,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions,1w1t91,2,continue,,,1359.3999999999996,1350.1000000000004,1359.3999999999996,1359.3999999999996,1350.1000000000004,1359.3999999999996,1,0,0,,Click To Continue,Continue Button,2,object-4,Instructions
6,1784018152972,14/07/2026 08:35:52,1784018152972,1,14/07/2026 09:35:52,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,age,5wcce5,1,response,51,,2516.5999999999985,3616.5999999999985,3626.400000023841,2516.5999999999985,3616.5999999999985,3626.400000023841,1,1109.8000000238426,0,,Single Text Entry,Single Text Entry,2,object-11,Questions
7,1784018155173,14/07/2026 08:35:55,1784018155173,1,14/07/2026 09:35:55,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,continue,,,2209.8000000238426,2200.100000000002,2209.8000000238426,2209.8000000238426,2200.100000000002,2209.8000000238426,1,0,0,,Click To Continue,Continue Button,3,object-53,Questions
8,1784018155173,14/07/2026 08:35:55,1784018155173,1,14/07/2026 09:35:55,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,response,Female,,1066.7000000000007,2200.100000000002,2211.39999998808,1066.7000000000007,2200.100000000002,2211.39999998808,1,1144.699999988079,0,,Multiple choice,Multiple choice,2,object-52,Questions
9,1784018157272,14/07/2026 08:35:57,1784018157272,1,14/07/2026 09:35:57,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,continue,,,2109.5999999999985,2100,2109.5999999999985,2109.5999999999985,2100,2109.5999999999985,1,0,0,,Click To Continue,Continue Button,3,object-68,Questions
10,1784018157272,14/07/2026 08:35:57,1784018157272,1,14/07/2026 09:35:57,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,response,Yes,,1366.0999999999985,2100,2110.2999999880776,1366.0999999999985,2100,2110.2999999880776,1,744.1999999880791,0,,Multiple choice,Multiple choice,2,object-67,Questions
11,1784018159655,14/07/2026 08:35:59,1784018159655,1,14/07/2026 09:35:59,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,continue,,,2392.9000000119195,2382.2999999999993,2392.9000000119195,2392.9000000119195,2382.2999999999993,2392.9000000119195,1,0,0,,Click To Continue,Continue Button,3,object-34,Questions
12,1784018159658,14/07/2026 08:35:59,1784018159658,1,14/07/2026 09:35:59,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,response,No,,1466.699999999997,2382.2999999999993,2396.4000000119195,1466.699999999997,2382.2999999999993,2396.4000000119195,1,929.7000000119224,0,,Multiple choice,Multiple choice,2,object-33,Questions
13,1784018161455,14/07/2026 08:36:01,1784018161455,1,14/07/2026 09:36:01,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,continue,,,1810.4000000238411,1801.0999999999985,1810.4000000238411,1810.4000000238411,1801.0999999999985,1810.4000000238411,1,0,0,,Click To Continue,Continue Button,3,object-30,Questions
14,1784018161455,14/07/2026 08:36:01,1784018161455,1,14/07/2026 09:36:01,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,response,Laptop,,1016.7000000000007,1801.0999999999985,1811.1000000119202,1016.7000000000007,1801.0999999999985,1811.1000000119202,1,794.4000000119195,0,,Multiple choice,Multiple choice,2,object-29,Questions
15,1784018164472,14/07/2026 08:36:04,1784018164472,1,14/07/2026 09:36:04,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,continue,,,3026.1000000357635,3016.7000000000007,3026.1000000357635,3026.1000000357635,3016.7000000000007,3026.1000000357635,1,0,0,,Click To Continue,Continue Button,3,object-58,Questions
16,1784018164472,14/07/2026 08:36:04,1784018164472,1,14/07/2026 09:36:04,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,response,Computer/Laptop speakers,,2049.4000000000015,3016.7000000000007,3026.6000000357635,2049.4000000000015,3016.7000000000007,3026.6000000357635,1,977.2000000357621,0,,Multiple choice,Multiple choice,2,object-57,Questions
17,1784018166572,14/07/2026 08:36:06,1784018166572,1,14/07/2026 09:36:06,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,continue,,,2109.400000035763,2099.800000000003,2109.400000035763,2109.400000035763,2099.800000000003,2109.400000035763,1,0,0,,Click To Continue,Continue Button,3,object-38,Questions
18,1784018166572,14/07/2026 08:36:06,1784018166572,1,14/07/2026 09:36:06,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,response,Trackpad,,1316.5999999999985,2099.800000000003,2110.100000023842,1316.5999999999985,2099.800000000003,2110.100000023842,1,793.5000000238433,0,,Multiple choice,Multiple choice,2,object-37,Questions
19,1784018168272,14/07/2026 08:36:08,1784018168272,1,14/07/2026 09:36:08,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,1710.500000011918,1700.2999999999956,1710.500000011918,1710.500000011918,1700.2999999999956,1710.500000011918,1,0,0,,Audio Clip,Audio,2,object-41,Volume
20,1784018171605,14/07/2026 08:36:11,1784018171605,1,14/07/2026 09:36:11,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,5043.300000023839,5032.899999999994,5043.300000023839,5043.300000023839,5032.899999999994,5043.300000023839,1,0,0,,Audio Clip,Audio,3,object-43,Volume
21,1784018173422,14/07/2026 08:36:13,1784018173422,1,14/07/2026 09:36:13,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,continue,,,6860.10000003576,6850.299999999996,6860.10000003576,6860.10000003576,6850.299999999996,6860.10000003576,1,0,0,,Click To Continue,Continue Button,4,object-45,Volume
22,1784018173424,14/07/2026 08:36:13,1784018173424,1,14/07/2026 09:36:13,274266,20,task-fw7d,,57185579,BLINDED,16347813,,complete,,6a55f4b6d20baa86dc5454a3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 150.0.0.0,1710x1107,1900x1056,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,,,,,,,info,END,,,,29751,,,,,,,,,,,,
1,1784017967743,14/07/2026 08:32:47,1784017967743,1,14/07/2026 09:32:47,274266,20,task-fw7d,,57185471,BLINDED,16347780,,complete,,6a55f25b4601a0419f01e709,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1920x1080,1920x947,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,,,,,,,info,START SUBSYSTEM base.component.audioSubsystem,,,,,,,,,,,,,,,,
2,1784017979425,14/07/2026 08:32:59,1784017979425,1,14/07/2026 09:32:59,274266,20,task-fw7d,,57185471,BLINDED,16347780,,complete,,6a55f25b4601a0419f01e709,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1920x1080,1920x947,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,,,,,,,,,,
3,1784017979450,14/07/2026 08:32:59,1784017979450,1,14/07/2026 09:32:59,274266,20,task-fw7d,,57185471,BLINDED,16347780,,complete,,6a55f25b4601a0419f01e709,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1920x1080,1920x947,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,
4,1784017990989,14/07/2026 08:33:10,1784017990989,1,14/07/2026 09:33:10,274266,20,task-fw7d,,57185471,BLINDED,16347780,,complete,,6a55f25b4601a0419f01e709,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1920x1080,1920x947,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,uu6gea,1,continue,,,11570.8,11566.619999999999,11570.8,11570.8,11566.619999999999,11570.8,1,0,0,,Click To Continue,Continue Button,2,object-62,Instructions
5,1784017994171,14/07/2026 08:33:14,1784017994171,1,14/07/2026 09:33:14,274266,20,task-fw7d,,57185471,BLINDED,16347780,,complete,,6a55f25b4601a0419f01e709,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1920x1080,1920x947,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions,1w1t91,2,continue,,,3185.1800000000003,3183.3199999999997,3185.1800000000003,3185.1800000000003,3183.3199999999997,3185.1800000000003,1,0,0,,Click To Continue,Continue Button,2,object-4,Instructions
6,1784017997668,14/07/2026 08:33:17,1784017997668,1,14/07/2026 09:33:17,274266,20,task-fw7d,,57185471,BLINDED,16347780,,complete,,6a55f25b4601a0419f01e709,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1920x1080,1920x947,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,age,5wcce5,1,response,33,,1983.3400000000001,3483.3199999999997,3498.8600000000006,1983.3400000000001,3483.3199999999997,3498.8600000000006,1,1515.5200000000004,0,,Single Text Entry,Single Text Entry,2,object-11,Questions
7,1784018000056,14/07/2026 08:33:20,1784018000056,1,14/07/2026 09:33:20,274266,20,task-fw7d,,57185471,BLINDED,16347780,,complete,,6a55f25b4601a0419f01e709,computer,Desktop or Laptop,Windows 10,Firefox 152.0,1920x1080,1920x947,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,continue,,,2403.540000000001,2400,2403.540000000001,2403.540000000001,2400,2403.540000000001,1,0,0,,Click To Continue,Continue Button,3,object-53,Questions
